

### Centroids within bounding box (Lat -10 to 10, Lon 100 to 120)
                              0                                        1
HYP_HR_SR_OB_DR_16_41__layer_58  [165.59999998658895, -42.26666703354567]
 HYP_HR_SR_OB_DR_14_32__layer_1   [88.79999997094274, -25.20000002346933]
 HYP_HR_SR_OB_DR_14_32__layer_4   [88.79999997094274, -25.20000002346933]
 HYP_HR_SR_OB_DR_14_32__layer_5   [88.79999997094274, -25.20000002346933]
 HYP_HR_SR_OB_DR_14_32__layer_7   [88.79999997094274, -25.20000002346933]
HYP_HR_SR_OB_DR_14_32__layer_12   [88.79999997094274, -25.20000002346933]
HYP_HR_SR_OB_DR_14_32__layer_14   [88.79999997094274, -25.20000002346933]
HYP_HR_SR_OB_DR_14_32__layer_30   [88.79999997094274, -25.20000002346933]
HYP_HR_SR_OB_DR_14_32__layer_40   [88.79999997094274, -25.20000002346933]
HYP_HR_SR_OB_DR_14_32__layer_52   [88.79999997094274, -25.20000002346933]
HYP_HR_SR_OB_DR_14_32__layer_68   [88.79999997094274, -25.20000002346933]
 HYP_HR_SR_OB_DR_16_37__layer_2  [131.46666697226465, -42.26666703354567]
 HYP_HR_SR_OB_DR_16_37__layer_9  [131.46666697226465, -42.26666703354567]
HYP_HR_SR_OB_DR_16_37__layer_21  [131.46666697226465, -42.26666703354567]
HYP_HR_SR_OB_DR_16_37__layer_22  [131.46666697226465, -42.26666703354567]
HYP_HR_SR_OB_DR_16_37__layer_25  [131.46666697226465, -42.26666703354567]
HYP_HR_SR_OB_DR_16_37__layer_34  [131.46666697226465, -42.26666703354567]
HYP_HR_SR_OB_DR_16_37__layer_36  [131.46666697226465, -42.26666703354567]
HYP_HR_SR_OB_DR_16_37__layer_43  [131.46666697226465, -42.26666703354567]
HYP_HR_SR_OB_DR_16_37__layer_66  [131.46666697226465, -42.26666703354567]
HYP_HR_SR_OB_DR_16_37__layer_71  [131.46666697226465, -42.26666703354567]
HYP_HR_SR_OB_DR_16_36__layer_11  [122.93333298526704, -42.26666703354567]
HYP_HR_SR_OB_DR_16_36__layer_19  [122.93333298526704, -42.26666703354567]
HYP_HR_SR_OB_DR_16_36__layer_38  [122.93333298526704, -42.26666703354567]
HYP_HR_SR_OB_DR_16_36__layer_52  [122.93333298526704, -42.26666703354567]
HYP_HR_SR_OB_DR_16_36__layer_64  [122.93333298526704, -42.26666703354567]
HYP_HR_SR_OB_DR_16_36__layer_72  [122.93333298526704, -42.26666703354567]
 HYP_HR_SR_OB_DR_18_27__layer_8 [46.133332969620824, -59.333333037793636]
HYP_HR_SR_OB_DR_18_27__layer_22 [46.133332969620824, -59.333333037793636]
HYP_HR_SR_OB_DR_18_27__layer_34 [46.133332969620824, -59.333333037793636]
HYP_HR_SR_OB_DR_18_27__layer_37 [46.133332969620824, -59.333333037793636]
HYP_HR_SR_OB_DR_18_27__layer_44 [46.133332969620824, -59.333333037793636]
HYP_HR_SR_OB_DR_18_27__layer_59 [46.133332969620824, -59.333333037793636]
HYP_HR_SR_OB_DR_18_31__layer_24  [80.26666698977351, -59.333333037793636]
HYP_HR_SR_OB_DR_18_31__layer_36  [80.26666698977351, -59.333333037793636]
HYP_HR_SR_OB_DR_18_31__layer_45  [80.26666698977351, -59.333333037793636]
HYP_HR_SR_OB_DR_18_31__layer_52  [80.26666698977351, -59.333333037793636]
HYP_HR_SR_OB_DR_18_31__layer_57  [80.26666698977351, -59.333333037793636]
HYP_HR_SR_OB_DR_18_31__layer_66  [80.26666698977351, -59.333333037793636]
HYP_HR_SR_OB_DR_18_31__layer_73  [80.26666698977351, -59.333333037793636]
 HYP_HR_SR_OB_DR_21_41__layer_8   [165.59999998658895, -84.9333330290392]
HYP_HR_SR_OB_DR_21_41__layer_11   [165.59999998658895, -84.9333330290392]
HYP_HR_SR_OB_DR_21_41__layer_16   [165.59999998658895, -84.9333330290392]
HYP_HR_SR_OB_DR_21_41__layer_18   [165.59999998658895, -84.9333330290392]
HYP_HR_SR_OB_DR_21_41__layer_29   [165.59999998658895, -84.9333330290392]
HYP_HR_SR_OB_DR_21_41__layer_34   [165.59999998658895, -84.9333330290392]
HYP_HR_SR_OB_DR_21_41__layer_48   [165.59999998658895, -84.9333330290392]
HYP_HR_SR_OB_DR_21_41__layer_55   [165.59999998658895, -84.9333330290392]
HYP_HR_SR_OB_DR_21_41__layer_58   [165.59999998658895, -84.9333330290392]
HYP_HR_SR_OB_DR_21_41__layer_61   [165.59999998658895, -84.9333330290392]
HYP_HR_SR_OB_DR_21_41__layer_62   [165.59999998658895, -84.9333330290392]
HYP_HR_SR_OB_DR_21_41__layer_64   [165.59999998658895, -84.9333330290392]
HYP_HR_SR_OB_DR_21_41__layer_66   [165.59999998658895, -84.9333330290392]
HYP_HR_SR_OB_DR_21_41__layer_67   [165.59999998658895, -84.9333330290392]
HYP_HR_SR_OB_DR_21_41__layer_73   [165.59999998658895, -84.9333330290392]
 HYP_HR_SR_OB_DR_16_23__layer_8  [11.999999955296516, -42.26666703354567]
HYP_HR_SR_OB_DR_16_23__layer_10  [11.999999955296516, -42.26666703354567]
HYP_HR_SR_OB_DR_16_23__layer_11  [11.999999955296516, -42.26666703354567]
HYP_HR_SR_OB_DR_16_23__layer_16  [11.999999955296516, -42.26666703354567]
HYP_HR_SR_OB_DR_16_23__layer_19  [11.999999955296516, -42.26666703354567]
HYP_HR_SR_OB_DR_16_23__layer_20  [11.999999955296516, -42.26666703354567]
HYP_HR_SR_OB_DR_16_23__layer_48  [11.999999955296516, -42.26666703354567]
HYP_HR_SR_OB_DR_16_23__layer_52  [11.999999955296516, -42.26666703354567]
HYP_HR_SR_OB_DR_16_23__layer_64  [11.999999955296516, -42.26666703354567]
HYP_HR_SR_OB_DR_16_23__layer_71  [11.999999955296516, -42.26666703354567]
 HYP_HR_SR_OB_DR_22_28__layer_4   [54.66666695661843, -89.60000003222376]
 HYP_HR_SR_OB_DR_22_28__layer_6   [54.66666695661843, -89.60000003222376]
HYP_HR_SR_OB_DR_22_28__layer_15   [54.66666695661843, -89.60000003222376]
HYP_HR_SR_OB_DR_22_28__layer_22   [54.66666695661843, -89.60000003222376]
HYP_HR_SR_OB_DR_22_28__layer_44   [54.66666695661843, -89.60000003222376]
HYP_HR_SR_OB_DR_22_28__layer_57   [54.66666695661843, -89.60000003222376]
HYP_HR_SR_OB_DR_22_28__layer_74   [54.66666695661843, -89.60000003222376]
HYP_HR_SR_OB_DR_21_26__layer_13     [37.5999999884516, -84.9333330290392]
HYP_HR_SR_OB_DR_21_26__layer_20     [37.5999999884516, -84.9333330290392]
HYP_HR_SR_OB_DR_21_26__layer_21     [37.5999999884516, -84.9333330290392]
HYP_HR_SR_OB_DR_21_26__layer_24     [37.5999999884516, -84.9333330290392]
HYP_HR_SR_OB_DR_21_26__layer_37     [37.5999999884516, -84.9333330290392]
HYP_HR_SR_OB_DR_21_26__layer_38     [37.5999999884516, -84.9333330290392]
HYP_HR_SR_OB_DR_21_26__layer_45     [37.5999999884516, -84.9333330290392]
HYP_HR_SR_OB_DR_21_26__layer_47     [37.5999999884516, -84.9333330290392]
HYP_HR_SR_OB_DR_21_26__layer_58     [37.5999999884516, -84.9333330290392]
HYP_HR_SR_OB_DR_21_26__layer_63     [37.5999999884516, -84.9333330290392]
 HYP_HR_SR_OB_DR_18_24__layer_2  [20.53333293646574, -59.333333037793636]
HYP_HR_SR_OB_DR_18_24__layer_14  [20.53333293646574, -59.333333037793636]
HYP_HR_SR_OB_DR_18_24__layer_15  [20.53333293646574, -59.333333037793636]
HYP_HR_SR_OB_DR_18_24__layer_21  [20.53333293646574, -59.333333037793636]
HYP_HR_SR_OB_DR_18_24__layer_30  [20.53333293646574, -59.333333037793636]
HYP_HR_SR_OB_DR_18_24__layer_35  [20.53333293646574, -59.333333037793636]
HYP_HR_SR_OB_DR_18_24__layer_44  [20.53333293646574, -59.333333037793636]
HYP_HR_SR_OB_DR_18_24__layer_51  [20.53333293646574, -59.333333037793636]
HYP_HR_SR_OB_DR_18_24__layer_53  [20.53333293646574, -59.333333037793636]
HYP_HR_SR_OB_DR_18_24__layer_57  [20.53333293646574, -59.333333037793636]
HYP_HR_SR_OB_DR_18_24__layer_64  [20.53333293646574, -59.333333037793636]
HYP_HR_SR_OB_DR_18_24__layer_72  [20.53333293646574, -59.333333037793636]
 HYP_HR_SR_OB_DR_22_32__layer_1   [88.79999997094274, -89.60000003222376]
HYP_HR_SR_OB_DR_22_32__layer_12   [88.79999997094274, -89.60000003222376]
HYP_HR_SR_OB_DR_22_32__layer_41   [88.79999997094274, -89.60000003222376]
HYP_HR_SR_OB_DR_22_32__layer_50   [88.79999997094274, -89.60000003222376]
HYP_HR_SR_OB_DR_22_32__layer_52   [88.79999997094274, -89.60000003222376]
HYP_HR_SR_OB_DR_22_32__layer_56   [88.79999997094274, -89.60000003222376]
HYP_HR_SR_OB_DR_22_32__layer_60   [88.79999997094274, -89.60000003222376]
HYP_HR_SR_OB_DR_22_32__layer_64   [88.79999997094274, -89.60000003222376]
HYP_HR_SR_OB_DR_22_32__layer_68   [88.79999997094274, -89.60000003222376]
HYP_HR_SR_OB_DR_22_32__layer_70   [88.79999997094274, -89.60000003222376]
HYP_HR_SR_OB_DR_22_32__layer_74   [88.79999997094274, -89.60000003222376]
 HYP_HR_SR_OB_DR_17_41__layer_2   [165.59999998658895, -50.8000000147149]
 HYP_HR_SR_OB_DR_17_41__layer_5   [165.59999998658895, -50.8000000147149]
HYP_HR_SR_OB_DR_17_41__layer_18   [165.59999998658895, -50.8000000147149]
HYP_HR_SR_OB_DR_17_41__layer_26   [165.59999998658895, -50.8000000147149]
HYP_HR_SR_OB_DR_17_41__layer_32   [165.59999998658895, -50.8000000147149]
HYP_HR_SR_OB_DR_17_41__layer_40   [165.59999998658895, -50.8000000147149]
HYP_HR_SR_OB_DR_17_41__layer_46   [165.59999998658895, -50.8000000147149]
HYP_HR_SR_OB_DR_17_41__layer_52   [165.59999998658895, -50.8000000147149]
HYP_HR_SR_OB_DR_17_41__layer_57   [165.59999998658895, -50.8000000147149]
HYP_HR_SR_OB_DR_17_41__layer_60   [165.59999998658895, -50.8000000147149]
HYP_HR_SR_OB_DR_17_41__layer_62   [165.59999998658895, -50.8000000147149]
HYP_HR_SR_OB_DR_17_41__layer_71   [165.59999998658895, -50.8000000147149]
 HYP_HR_SR_OB_DR_20_32__layer_1   [88.79999997094274, -76.40000000596046]
 HYP_HR_SR_OB_DR_20_32__layer_5   [88.79999997094274, -76.40000000596046]
 HYP_HR_SR_OB_DR_20_32__layer_6   [88.79999997094274, -76.40000000596046]
HYP_HR_SR_OB_DR_20_32__layer_21   [88.79999997094274, -76.40000000596046]
HYP_HR_SR_OB_DR_20_32__layer_22   [88.79999997094274, -76.40000000596046]
HYP_HR_SR_OB_DR_20_32__layer_23   [88.79999997094274, -76.40000000596046]
HYP_HR_SR_OB_DR_20_32__layer_42   [88.79999997094274, -76.40000000596046]
HYP_HR_SR_OB_DR_20_32__layer_45   [88.79999997094274, -76.40000000596046]
HYP_HR_SR_OB_DR_20_32__layer_55   [88.79999997094274, -76.40000000596046]
HYP_HR_SR_OB_DR_20_32__layer_63   [88.79999997094274, -76.40000000596046]
 HYP_HR_SR_OB_DR_15_26__layer_7    [37.5999999884516, -33.73333300463855]
 HYP_HR_SR_OB_DR_15_26__layer_9    [37.5999999884516, -33.73333300463855]
HYP_HR_SR_OB_DR_15_26__layer_17    [37.5999999884516, -33.73333300463855]
HYP_HR_SR_OB_DR_15_26__layer_33    [37.5999999884516, -33.73333300463855]
HYP_HR_SR_OB_DR_15_26__layer_34    [37.5999999884516, -33.73333300463855]
HYP_HR_SR_OB_DR_15_26__layer_35    [37.5999999884516, -33.73333300463855]
HYP_HR_SR_OB_DR_15_26__layer_36    [37.5999999884516, -33.73333300463855]
HYP_HR_SR_OB_DR_15_26__layer_39    [37.5999999884516, -33.73333300463855]
HYP_HR_SR_OB_DR_15_26__layer_45    [37.5999999884516, -33.73333300463855]
HYP_HR_SR_OB_DR_15_26__layer_50    [37.5999999884516, -33.73333300463855]
HYP_HR_SR_OB_DR_15_26__layer_54    [37.5999999884516, -33.73333300463855]
HYP_HR_SR_OB_DR_15_26__layer_60    [37.5999999884516, -33.73333300463855]
HYP_HR_SR_OB_DR_15_26__layer_64    [37.5999999884516, -33.73333300463855]
HYP_HR_SR_OB_DR_15_26__layer_69    [37.5999999884516, -33.73333300463855]
HYP_HR_SR_OB_DR_15_26__layer_73    [37.5999999884516, -33.73333300463855]
HYP_HR_SR_OB_DR_18_38__layer_14 [139.99999995343387, -59.333333037793636]
HYP_HR_SR_OB_DR_18_38__layer_20 [139.99999995343387, -59.333333037793636]
HYP_HR_SR_OB_DR_18_38__layer_22 [139.99999995343387, -59.333333037793636]
HYP_HR_SR_OB_DR_18_38__layer_32 [139.99999995343387, -59.333333037793636]
HYP_HR_SR_OB_DR_18_38__layer_37 [139.99999995343387, -59.333333037793636]
HYP_HR_SR_OB_DR_18_38__layer_52 [139.99999995343387, -59.333333037793636]
HYP_HR_SR_OB_DR_18_38__layer_53 [139.99999995343387, -59.333333037793636]
HYP_HR_SR_OB_DR_18_38__layer_54 [139.99999995343387, -59.333333037793636]
HYP_HR_SR_OB_DR_18_38__layer_61 [139.99999995343387, -59.333333037793636]
HYP_HR_SR_OB_DR_18_38__layer_69 [139.99999995343387, -59.333333037793636]
HYP_HR_SR_OB_DR_18_38__layer_70 [139.99999995343387, -59.333333037793636]
HYP_HR_SR_OB_DR_20_38__layer_15  [139.99999995343387, -76.40000000596046]
HYP_HR_SR_OB_DR_20_38__layer_23  [139.99999995343387, -76.40000000596046]
HYP_HR_SR_OB_DR_20_38__layer_26  [139.99999995343387, -76.40000000596046]
HYP_HR_SR_OB_DR_20_38__layer_47  [139.99999995343387, -76.40000000596046]
HYP_HR_SR_OB_DR_20_38__layer_53  [139.99999995343387, -76.40000000596046]
HYP_HR_SR_OB_DR_20_38__layer_57  [139.99999995343387, -76.40000000596046]
HYP_HR_SR_OB_DR_20_38__layer_59  [139.99999995343387, -76.40000000596046]
HYP_HR_SR_OB_DR_20_38__layer_70  [139.99999995343387, -76.40000000596046]
 HYP_HR_SR_OB_DR_14_30__layer_1   [71.73333291895688, -25.20000002346933]
HYP_HR_SR_OB_DR_14_30__layer_11   [71.73333291895688, -25.20000002346933]
HYP_HR_SR_OB_DR_14_30__layer_20   [71.73333291895688, -25.20000002346933]
HYP_HR_SR_OB_DR_14_30__layer_23   [71.73333291895688, -25.20000002346933]
HYP_HR_SR_OB_DR_14_30__layer_34   [71.73333291895688, -25.20000002346933]
HYP_HR_SR_OB_DR_14_30__layer_48   [71.73333291895688, -25.20000002346933]
HYP_HR_SR_OB_DR_14_30__layer_54   [71.73333291895688, -25.20000002346933]
HYP_HR_SR_OB_DR_14_30__layer_56   [71.73333291895688, -25.20000002346933]
HYP_HR_SR_OB_DR_14_30__layer_65   [71.73333291895688, -25.20000002346933]
HYP_HR_SR_OB_DR_14_30__layer_73   [71.73333291895688, -25.20000002346933]
HYP_HR_SR_OB_DR_17_38__layer_10   [139.99999995343387, -50.8000000147149]
HYP_HR_SR_OB_DR_17_38__layer_11   [139.99999995343387, -50.8000000147149]
HYP_HR_SR_OB_DR_17_38__layer_15   [139.99999995343387, -50.8000000147149]
HYP_HR_SR_OB_DR_17_38__layer_26   [139.99999995343387, -50.8000000147149]
HYP_HR_SR_OB_DR_17_38__layer_42   [139.99999995343387, -50.8000000147149]
HYP_HR_SR_OB_DR_17_38__layer_61   [139.99999995343387, -50.8000000147149]
HYP_HR_SR_OB_DR_17_38__layer_62   [139.99999995343387, -50.8000000147149]
HYP_HR_SR_OB_DR_17_38__layer_71   [139.99999995343387, -50.8000000147149]
 HYP_HR_SR_OB_DR_20_23__layer_1  [11.999999955296516, -76.40000000596046]
 HYP_HR_SR_OB_DR_20_23__layer_2  [11.999999955296516, -76.40000000596046]
 HYP_HR_SR_OB_DR_20_23__layer_6  [11.999999955296516, -76.40000000596046]
HYP_HR_SR_OB_DR_20_23__layer_20  [11.999999955296516, -76.40000000596046]
HYP_HR_SR_OB_DR_20_23__layer_29  [11.999999955296516, -76.40000000596046]
HYP_HR_SR_OB_DR_20_23__layer_32  [11.999999955296516, -76.40000000596046]
HYP_HR_SR_OB_DR_20_23__layer_36  [11.999999955296516, -76.40000000596046]
HYP_HR_SR_OB_DR_20_23__layer_64  [11.999999955296516, -76.40000000596046]
HYP_HR_SR_OB_DR_22_34__layer_30  [105.86666693910956, -89.60000003222376]
HYP_HR_SR_OB_DR_22_34__layer_34  [105.86666693910956, -89.60000003222376]
HYP_HR_SR_OB_DR_22_34__layer_45  [105.86666693910956, -89.60000003222376]
HYP_HR_SR_OB_DR_22_34__layer_59  [105.86666693910956, -89.60000003222376]
HYP_HR_SR_OB_DR_22_34__layer_61  [105.86666693910956, -89.60000003222376]
HYP_HR_SR_OB_DR_22_34__layer_74  [105.86666693910956, -89.60000003222376]
HYP_HR_SR_OB_DR_22_23__layer_10  [11.999999955296516, -89.60000003222376]
HYP_HR_SR_OB_DR_22_23__layer_14  [11.999999955296516, -89.60000003222376]
HYP_HR_SR_OB_DR_22_23__layer_16  [11.999999955296516, -89.60000003222376]
HYP_HR_SR_OB_DR_22_23__layer_28  [11.999999955296516, -89.60000003222376]
HYP_HR_SR_OB_DR_22_23__layer_30  [11.999999955296516, -89.60000003222376]
HYP_HR_SR_OB_DR_22_23__layer_32  [11.999999955296516, -89.60000003222376]
HYP_HR_SR_OB_DR_22_23__layer_41  [11.999999955296516, -89.60000003222376]
HYP_HR_SR_OB_DR_22_23__layer_52  [11.999999955296516, -89.60000003222376]
HYP_HR_SR_OB_DR_22_23__layer_53  [11.999999955296516, -89.60000003222376]
HYP_HR_SR_OB_DR_22_23__layer_58  [11.999999955296516, -89.60000003222376]
HYP_HR_SR_OB_DR_22_23__layer_65  [11.999999955296516, -89.60000003222376]
HYP_HR_SR_OB_DR_22_23__layer_71  [11.999999955296516, -89.60000003222376]
 HYP_HR_SR_OB_DR_15_37__layer_1  [131.46666697226465, -33.73333300463855]
 HYP_HR_SR_OB_DR_15_37__layer_9  [131.46666697226465, -33.73333300463855]
HYP_HR_SR_OB_DR_15_37__layer_11  [131.46666697226465, -33.73333300463855]
HYP_HR_SR_OB_DR_15_37__layer_22  [131.46666697226465, -33.73333300463855]
HYP_HR_SR_OB_DR_15_37__layer_23  [131.46666697226465, -33.73333300463855]
HYP_HR_SR_OB_DR_15_37__layer_25  [131.46666697226465, -33.73333300463855]
HYP_HR_SR_OB_DR_15_37__layer_34  [131.46666697226465, -33.73333300463855]
HYP_HR_SR_OB_DR_15_37__layer_47  [131.46666697226465, -33.73333300463855]
HYP_HR_SR_OB_DR_15_37__layer_49  [131.46666697226465, -33.73333300463855]
HYP_HR_SR_OB_DR_15_37__layer_70  [131.46666697226465, -33.73333300463855]
HYP_HR_SR_OB_DR_15_37__layer_75  [131.46666697226465, -33.73333300463855]
 HYP_HR_SR_OB_DR_21_36__layer_6   [122.93333298526704, -84.9333330290392]
HYP_HR_SR_OB_DR_21_36__layer_15   [122.93333298526704, -84.9333330290392]
HYP_HR_SR_OB_DR_21_36__layer_18   [122.93333298526704, -84.9333330290392]
HYP_HR_SR_OB_DR_21_36__layer_28   [122.93333298526704, -84.9333330290392]
HYP_HR_SR_OB_DR_21_36__layer_43   [122.93333298526704, -84.9333330290392]
HYP_HR_SR_OB_DR_21_36__layer_49   [122.93333298526704, -84.9333330290392]
HYP_HR_SR_OB_DR_21_36__layer_50   [122.93333298526704, -84.9333330290392]
HYP_HR_SR_OB_DR_21_36__layer_52   [122.93333298526704, -84.9333330290392]
HYP_HR_SR_OB_DR_21_36__layer_53   [122.93333298526704, -84.9333330290392]
HYP_HR_SR_OB_DR_21_36__layer_60   [122.93333298526704, -84.9333330290392]
 HYP_HR_SR_OB_DR_22_39__layer_5   [148.5333329346031, -89.60000003222376]
HYP_HR_SR_OB_DR_22_39__layer_12   [148.5333329346031, -89.60000003222376]
HYP_HR_SR_OB_DR_22_39__layer_27   [148.5333329346031, -89.60000003222376]
HYP_HR_SR_OB_DR_22_39__layer_36   [148.5333329346031, -89.60000003222376]
HYP_HR_SR_OB_DR_22_39__layer_40   [148.5333329346031, -89.60000003222376]
HYP_HR_SR_OB_DR_22_39__layer_74   [148.5333329346031, -89.60000003222376]
HYP_HR_SR_OB_DR_13_36__layer_24  [122.93333298526704, -16.66666700039059]
HYP_HR_SR_OB_DR_13_36__layer_29  [122.93333298526704, -16.66666700039059]
HYP_HR_SR_OB_DR_13_36__layer_33  [122.93333298526704, -16.66666700039059]
HYP_HR_SR_OB_DR_13_36__layer_39  [122.93333298526704, -16.66666700039059]
HYP_HR_SR_OB_DR_13_36__layer_41  [122.93333298526704, -16.66666700039059]
HYP_HR_SR_OB_DR_13_36__layer_52  [122.93333298526704, -16.66666700039059]
HYP_HR_SR_OB_DR_13_36__layer_58  [122.93333298526704, -16.66666700039059]
HYP_HR_SR_OB_DR_13_36__layer_65  [122.93333298526704, -16.66666700039059]
 HYP_HR_SR_OB_DR_19_41__layer_9  [165.59999998658895, -67.86666702479124]
HYP_HR_SR_OB_DR_19_41__layer_10  [165.59999998658895, -67.86666702479124]
HYP_HR_SR_OB_DR_19_41__layer_18  [165.59999998658895, -67.86666702479124]
HYP_HR_SR_OB_DR_19_41__layer_27  [165.59999998658895, -67.86666702479124]
HYP_HR_SR_OB_DR_19_41__layer_47  [165.59999998658895, -67.86666702479124]
HYP_HR_SR_OB_DR_19_41__layer_60  [165.59999998658895, -67.86666702479124]
HYP_HR_SR_OB_DR_19_41__layer_71  [165.59999998658895, -67.86666702479124]
HYP_HR_SR_OB_DR_19_41__layer_73  [165.59999998658895, -67.86666702479124]
 HYP_HR_SR_OB_DR_19_35__layer_7  [114.39999992027879, -67.86666702479124]
HYP_HR_SR_OB_DR_19_35__layer_22  [114.39999992027879, -67.86666702479124]
HYP_HR_SR_OB_DR_19_35__layer_36  [114.39999992027879, -67.86666702479124]
HYP_HR_SR_OB_DR_19_35__layer_42  [114.39999992027879, -67.86666702479124]
HYP_HR_SR_OB_DR_19_35__layer_63  [114.39999992027879, -67.86666702479124]
HYP_HR_SR_OB_DR_19_23__layer_10  [11.999999955296516, -67.86666702479124]
HYP_HR_SR_OB_DR_19_23__layer_32  [11.999999955296516, -67.86666702479124]
HYP_HR_SR_OB_DR_19_23__layer_53  [11.999999955296516, -67.86666702479124]
HYP_HR_SR_OB_DR_19_23__layer_55  [11.999999955296516, -67.86666702479124]
HYP_HR_SR_OB_DR_19_23__layer_68  [11.999999955296516, -67.86666702479124]
HYP_HR_SR_OB_DR_19_23__layer_69  [11.999999955296516, -67.86666702479124]
 HYP_HR_SR_OB_DR_15_41__layer_4  [165.59999998658895, -33.73333300463855]
HYP_HR_SR_OB_DR_15_41__layer_12  [165.59999998658895, -33.73333300463855]
HYP_HR_SR_OB_DR_15_41__layer_15  [165.59999998658895, -33.73333300463855]
HYP_HR_SR_OB_DR_15_41__layer_23  [165.59999998658895, -33.73333300463855]
HYP_HR_SR_OB_DR_15_41__layer_28  [165.59999998658895, -33.73333300463855]
HYP_HR_SR_OB_DR_15_41__layer_31  [165.59999998658895, -33.73333300463855]
HYP_HR_SR_OB_DR_15_41__layer_37  [165.59999998658895, -33.73333300463855]
HYP_HR_SR_OB_DR_15_41__layer_43  [165.59999998658895, -33.73333300463855]
HYP_HR_SR_OB_DR_15_41__layer_50  [165.59999998658895, -33.73333300463855]
HYP_HR_SR_OB_DR_15_41__layer_74  [165.59999998658895, -33.73333300463855]
 HYP_HR_SR_OB_DR_15_24__layer_1   [20.53333293646574, -33.73333300463855]
 HYP_HR_SR_OB_DR_15_24__layer_4   [20.53333293646574, -33.73333300463855]
HYP_HR_SR_OB_DR_15_24__layer_12   [20.53333293646574, -33.73333300463855]
HYP_HR_SR_OB_DR_15_24__layer_19   [20.53333293646574, -33.73333300463855]
HYP_HR_SR_OB_DR_15_24__layer_21   [20.53333293646574, -33.73333300463855]
HYP_HR_SR_OB_DR_15_24__layer_29   [20.53333293646574, -33.73333300463855]
HYP_HR_SR_OB_DR_15_24__layer_35   [20.53333293646574, -33.73333300463855]
HYP_HR_SR_OB_DR_15_24__layer_41   [20.53333293646574, -33.73333300463855]
HYP_HR_SR_OB_DR_15_24__layer_52   [20.53333293646574, -33.73333300463855]
HYP_HR_SR_OB_DR_15_24__layer_74   [20.53333293646574, -33.73333300463855]
 HYP_HR_SR_OB_DR_15_40__layer_6   [157.0666669216007, -33.73333300463855]
HYP_HR_SR_OB_DR_15_40__layer_21   [157.0666669216007, -33.73333300463855]
HYP_HR_SR_OB_DR_15_40__layer_41   [157.0666669216007, -33.73333300463855]
HYP_HR_SR_OB_DR_15_40__layer_43   [157.0666669216007, -33.73333300463855]
HYP_HR_SR_OB_DR_15_40__layer_53   [157.0666669216007, -33.73333300463855]
HYP_HR_SR_OB_DR_15_40__layer_62   [157.0666669216007, -33.73333300463855]
 HYP_HR_SR_OB_DR_16_26__layer_2    [37.5999999884516, -42.26666703354567]
 HYP_HR_SR_OB_DR_16_26__layer_8    [37.5999999884516, -42.26666703354567]
HYP_HR_SR_OB_DR_16_26__layer_18    [37.5999999884516, -42.26666703354567]
HYP_HR_SR_OB_DR_16_26__layer_20    [37.5999999884516, -42.26666703354567]
HYP_HR_SR_OB_DR_16_26__layer_22    [37.5999999884516, -42.26666703354567]
HYP_HR_SR_OB_DR_16_26__layer_73    [37.5999999884516, -42.26666703354567]
 HYP_HR_SR_OB_DR_22_31__layer_4   [80.26666698977351, -89.60000003222376]
 HYP_HR_SR_OB_DR_22_31__layer_7   [80.26666698977351, -89.60000003222376]
HYP_HR_SR_OB_DR_22_31__layer_14   [80.26666698977351, -89.60000003222376]
HYP_HR_SR_OB_DR_22_31__layer_29   [80.26666698977351, -89.60000003222376]
HYP_HR_SR_OB_DR_22_31__layer_30   [80.26666698977351, -89.60000003222376]
HYP_HR_SR_OB_DR_22_31__layer_31   [80.26666698977351, -89.60000003222376]
HYP_HR_SR_OB_DR_22_31__layer_43   [80.26666698977351, -89.60000003222376]
HYP_HR_SR_OB_DR_22_31__layer_66   [80.26666698977351, -89.60000003222376]
HYP_HR_SR_OB_DR_13_41__layer_36  [165.59999998658895, -16.66666700039059]
HYP_HR_SR_OB_DR_13_41__layer_57  [165.59999998658895, -16.66666700039059]
HYP_HR_SR_OB_DR_13_41__layer_59  [165.59999998658895, -16.66666700039059]
HYP_HR_SR_OB_DR_13_41__layer_69  [165.59999998658895, -16.66666700039059]
 HYP_HR_SR_OB_DR_15_31__layer_8   [80.26666698977351, -33.73333300463855]
HYP_HR_SR_OB_DR_15_31__layer_16   [80.26666698977351, -33.73333300463855]
HYP_HR_SR_OB_DR_15_31__layer_21   [80.26666698977351, -33.73333300463855]
HYP_HR_SR_OB_DR_15_31__layer_26   [80.26666698977351, -33.73333300463855]
HYP_HR_SR_OB_DR_15_31__layer_27   [80.26666698977351, -33.73333300463855]
HYP_HR_SR_OB_DR_15_31__layer_31   [80.26666698977351, -33.73333300463855]
HYP_HR_SR_OB_DR_15_31__layer_39   [80.26666698977351, -33.73333300463855]
HYP_HR_SR_OB_DR_15_31__layer_44   [80.26666698977351, -33.73333300463855]
HYP_HR_SR_OB_DR_15_31__layer_50   [80.26666698977351, -33.73333300463855]
HYP_HR_SR_OB_DR_15_31__layer_51   [80.26666698977351, -33.73333300463855]
HYP_HR_SR_OB_DR_15_31__layer_52   [80.26666698977351, -33.73333300463855]
HYP_HR_SR_OB_DR_15_31__layer_53   [80.26666698977351, -33.73333300463855]
HYP_HR_SR_OB_DR_15_31__layer_56   [80.26666698977351, -33.73333300463855]
